Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+4.514592e+04 +5.575923e+03 -5.585054e-01 +6.162866e+00 +6.322142e+02 +6.322442e+02 -1.561049e+00 +5.575658e+03 -5.435189e+01
+4.728232e+04 +5.540209e+03 -5.497787e-01 +5.829802e+00 +6.075404e+02 +6.075684e+02 -1.561201e+00 +5.539954e+03 -5.315998e+01
+4.951983e+04 +5.522352e+03 -5.323254e-01 +5.407110e+00 +5.819667e+02 +5.819918e+02 -1.561505e+00 +5.522114e+03 -5.130651e+01
+5.186322e+04 +5.486639e+03 -5.148721e-01 +5.026032e+00 +5.592897e+02 +5.593122e+02 -1.561810e+00 +5.486417e+03 -4.930345e+01
+5.431750e+04 +5.468782e+03 -5.061455e-01 +4.733004e+00 +5.357631e+02 +5.357840e+02 -1.561962e+00 +5.468568e+03 -4.831007e+01
+5.688792e+04 +5.450925e+03 -4.886922e-01 +4.377613e+00 +5.132324e+02 +5.132510e+02 -1.562267e+00 +5.450727e+03 -4.649194e+01
+5.957999e+04 +5.433068e+03 -4.799655e-01 +4.118669e+00 +4.916537e+02 +4.916710e+02 -1.562419e+00 +5.432877e+03 -4.551217e+01
+6.239944e+04 +5.415211e+03 -4.625123e-01 +3.802068e+00 +4.709880e+02 +4.710034e+02 -1.562724e+00 +5.415035e+03 -4.371307e+01
+6.535233e+04 +5.397354e+03 -4.537856e-01 +3.573565e+00 +4.511953e+02 +4.512094e+02 -1.562876e+00 +5.397185e+03 -4.274689e+01
+6.844494e+04 +5.379497e+03 -4.363323e-01 +3.291756e+00 +4.322395e+02 +4.322520e+02 -1.563181e+00 +5.379342e+03 -4.096682e+01
+7.168391e+04 +5.361641e+03 -4.276057e-01 +3.090420e+00 +4.140842e+02 +4.140957e+02 -1.563333e+00 +5.361491e+03 -4.001423e+01
+7.507615e+04 +5.343784e+03 -4.101524e-01 +2.839802e+00 +3.966963e+02 +3.967064e+02 -1.563638e+00 +5.343647e+03 -3.825320e+01
+7.862892e+04 +5.325927e+03 -4.101524e-01 +2.720580e+00 +3.800419e+02 +3.800516e+02 -1.563638e+00 +5.325790e+03 -3.812537e+01
+8.234982e+04 +5.325927e+03 -3.926991e-01 +2.487117e+00 +3.628708e+02 +3.628794e+02 -1.563942e+00 +5.325802e+03 -3.650304e+01
+8.624680e+04 +5.308070e+03 -3.839724e-01 +2.329779e+00 +3.476408e+02 +3.476486e+02 -1.564095e+00 +5.307951e+03 -3.557221e+01
+9.032819e+04 +5.290213e+03 -3.752458e-01 +2.181292e+00 +3.330538e+02 +3.330609e+02 -1.564247e+00 +5.290100e+03 -3.464681e+01
